order_id,customer_id,order_date,product_name,category,quantity,unit_price,revenue,city,is_returned,return_reason,status
ORD10776,CUST1121,2024-06-03,Mixer,Home & Kitchen,1,3299,3299,Kolkata,False,,delivered
ORD10777,CUST1401,2024-02-17,Phone Case,Electronics,1,379,379,Chennai,True,Changed mind,shipped
ORD10778,CUST1078,2024-09-04,Sunglasses,Fashion,2,1299,2598,Pune,False,,delivered
ORD10779,CUST1073,2024-04-15,Phone Case,Electronics,2,399,798,Chennai,False,,delivered
ORD10780,CUST1267,2024-06-08,Wireless Earbuds,Electronics,3,2374,7122,Chennai,False,,delivered
ORD10781,CUST1044,2024-01-24,Mixer,Home & Kitchen,1,3299,3299,Mumbai,False,,delivered
ORD10782,CUST1011,2024-11-23,Protein Shaker,Sports,2,426,852,Pune,False,,delivered
ORD10783,CUST1141,2024-08-13,Protein Shaker,Sports,1,449,449,Bangalore,False,,delivered
ORD10784,CUST1058,2024-04-15,Wireless Earbuds,Electronics,1,2499,2499,Kolkata,False,,delivered
ORD10785,CUST1482,2024-03-28,Water Bottle,Home & Kitchen,1,499,499,Pune,False,,delivered
ORD10786,CUST1227,2024-01-15,Phone Case,Electronics,1,399,399,Kolkata,False,,delivered
ORD10787,CUST1027,2024-07-19,Webcam,Electronics,1,3499,3499,Pune,False,,delivered
ORD10788,CUST1428,2024-06-08,Moisturizer,Beauty,1,711,711,Mumbai,False,,delivered
ORD10789,CUST1414,2024-08-26,Yoga Mat,Sports,1,999,999,Delhi,True,Changed mind,delivered
ORD10790,CUST1158,2024-04-28,Hair Oil,Beauty,3,379,1137,Delhi,False,,shipped
ORD10791,CUST1132,2024-04-03,Mixer,Home & Kitchen,1,3299,3299,Chennai,False,,delivered
ORD10792,CUST1451,2024-09-06,Mixer,Home & Kitchen,1,3299,3299,Chennai,False,,delivered
ORD10793,CUST1236,2024-06-27,Sunglasses,Fashion,1,1299,1299,Pune,False,,delivered
ORD10794,CUST1418,2024-10-11,USB Hub,Electronics,1,899,899,Chennai,False,,delivered
ORD10795,CUST1205,2024-05-02,Skipping Rope,Sports,1,299,299,Kolkata,False,,cancelled
ORD10796,CUST1196,2024-04-16,USB Hub,Electronics,2,899,1798,Hyderabad,False,,delivered
ORD10797,CUST1222,2024-10-05,Protein Shaker,Sports,1,426,426,Mumbai,False,,delivered
ORD10798,CUST1378,2024-02-28,Skipping Rope,Sports,1,299,299,Pune,False,,delivered
ORD10799,CUST1420,2024-06-06,Lipstick Set,Beauty,3,599,1797,Hyderabad,True,Defective,delivered
ORD10800,CUST1305,2024-09-10,Moisturizer,Beauty,1,749,749,Delhi,True,Wrong size,shipped
ORD10801,CUST1454,2024-03-16,Yoga Mat,Sports,1,949,949,Mumbai,False,,delivered
ORD10802,CUST1315,2024-04-10,Skipping Rope,Sports,1,299,299,Delhi,False,,delivered
ORD10803,CUST1406,2024-06-25,Mixer,Home & Kitchen,3,3299,9897,Kolkata,False,,delivered
ORD10804,CUST1261,2024-05-30,Lipstick Set,Beauty,1,599,599,Mumbai,False,,cancelled
ORD10805,CUST1000,2024-02-26,Protein Shaker,Sports,2,449,898,Pune,False,,delivered
ORD10806,CUST1359,2024-11-16,Skipping Rope,Sports,1,284,284,Bangalore,False,,delivered
ORD10807,CUST1279,2024-08-31,Sneakers,Fashion,1,1899,1899,Bangalore,False,,shipped
ORD10808,CUST1184,2024-05-27,Lipstick Set,Beauty,3,599,1797,Pune,False,,delivered
ORD10809,CUST1036,2024-09-06,Phone Case,Electronics,1,399,399,Kolkata,False,,delivered
ORD10810,CUST1070,2024-12-22,Hair Oil,Beauty,1,379,379,Chennai,False,,delivered
ORD10811,CUST1260,2024-07-15,Hair Oil,Beauty,1,399,399,Pune,False,,delivered
ORD10812,CUST1295,2024-12-30,Lipstick Set,Beauty,1,599,599,Delhi,False,,delivered
ORD10813,CUST1187,2024-10-17,Wireless Earbuds,Electronics,1,2499,2499,Mumbai,False,,delivered
ORD10814,CUST1492,2024-09-26,Phone Case,Electronics,3,399,1197,Pune,False,,delivered
ORD10815,CUST1238,2024-09-24,Yoga Mat,Sports,2,999,1998,Kolkata,True,Changed mind,delivered
ORD10816,CUST1339,2024-11-09,USB Hub,Electronics,1,854,854,Mumbai,False,,delivered
ORD10817,CUST1240,2024-10-20,Hair Oil,Beauty,2,379,758,Kolkata,False,,cancelled
ORD10818,CUST1408,2024-03-26,Bedsheet Set,Home & Kitchen,1,1299,1299,Hyderabad,False,,delivered
ORD10819,CUST1372,2024-02-01,Protein Shaker,Sports,1,449,449,Kolkata,False,,delivered
ORD10820,CUST1336,2024-05-26,Air Fryer,Home & Kitchen,1,5699,5699,Bangalore,False,,delivered
ORD10821,CUST1401,2024-03-08,Bedsheet Set,Home & Kitchen,1,1299,1299,Chennai,False,,delivered
ORD10822,CUST1379,2024-10-29,Phone Case,Electronics,2,399,798,Kolkata,False,,delivered
ORD10823,CUST1089,2024-09-05,Water Bottle,Home & Kitchen,1,499,499,Delhi,False,,delivered
ORD10824,CUST1043,2024-09-10,Sneakers,Fashion,2,1999,3998,Mumbai,False,,delivered
ORD10825,CUST1338,2024-04-17,Lipstick Set,Beauty,1,599,599,Bangalore,False,,delivered
ORD10826,CUST1135,2024-03-26,Wireless Earbuds,Electronics,1,2499,2499,Bangalore,False,,delivered
ORD10827,CUST1485,2024-07-13,Resistance Bands,Sports,1,569,569,Mumbai,False,,delivered
ORD10828,CUST1271,2024-05-27,Face Serum,Beauty,3,899,2697,Bangalore,False,,delivered
ORD10829,CUST1492,2024-02-19,Yoga Mat,Sports,3,999,2997,Pune,False,,cancelled
ORD10830,CUST1221,2024-06-20,Protein Shaker,Sports,1,449,449,Chennai,False,,delivered
ORD10831,CUST1299,2024-12-11,Hair Oil,Beauty,2,399,798,Pune,False,,delivered
ORD10832,CUST1099,2024-12-12,Protein Shaker,Sports,1,449,449,Pune,False,,delivered
ORD10833,CUST1344,2024-01-07,Wireless Earbuds,Electronics,1,2374,2374,Delhi,False,,delivered
ORD10834,CUST1179,2024-05-08,Sunglasses,Fashion,1,1299,1299,Kolkata,True,Defective,delivered
ORD10835,CUST1304,2024-12-28,Cotton Kurta,Fashion,3,664,1992,Kolkata,True,Wrong size,delivered
ORD10836,CUST1391,2024-02-26,Resistance Bands,Sports,1,599,599,Chennai,False,,delivered
ORD10837,CUST1479,2024-05-21,Webcam,Electronics,2,3499,6998,Mumbai,False,,delivered
ORD10838,CUST1394,2024-03-23,Bedsheet Set,Home & Kitchen,2,1234,2468,Mumbai,False,,delivered
ORD10839,CUST1198,2024-05-12,Air Fryer,Home & Kitchen,3,5699,17097,Pune,False,,delivered
ORD10840,CUST1251,2024-04-01,Watch,Fashion,1,4999,4999,Kolkata,True,Changed mind,delivered
ORD10841,CUST1329,2024-05-12,Webcam,Electronics,1,3324,3324,Kolkata,True,Not as described,delivered
ORD10842,CUST1009,2024-11-30,Lipstick Set,Beauty,1,569,569,Hyderabad,False,,delivered
ORD10843,CUST1136,2024-07-19,Sunglasses,Fashion,1,1299,1299,Pune,False,,cancelled
ORD10844,CUST1251,2024-07-25,Hair Oil,Beauty,2,399,798,Kolkata,False,,delivered
ORD10845,CUST1276,2024-07-15,Cotton Kurta,Fashion,3,699,2097,Chennai,False,,delivered
ORD10846,CUST1290,2024-06-19,Protein Shaker,Sports,1,449,449,Hyderabad,False,,delivered
ORD10847,CUST1490,2024-09-30,USB Hub,Electronics,2,899,1798,Mumbai,False,,shipped
ORD10848,CUST1389,2024-03-31,Water Bottle,Home & Kitchen,1,474,474,Chennai,False,,delivered
ORD10849,CUST1153,2024-11-18,Face Serum,Beauty,1,899,899,Delhi,False,,shipped
ORD10850,CUST1224,2024-01-19,Sneakers,Fashion,1,1999,1999,Hyderabad,False,,delivered
ORD10851,CUST1250,2024-10-03,Face Serum,Beauty,1,899,899,Chennai,False,,cancelled
ORD10852,CUST1415,2024-01-19,Face Serum,Beauty,1,899,899,Hyderabad,False,,delivered
ORD10853,CUST1207,2024-11-30,Phone Case,Electronics,1,379,379,Mumbai,False,,delivered
ORD10854,CUST1447,2024-10-23,Resistance Bands,Sports,1,599,599,Chennai,True,Wrong size,delivered
ORD10855,CUST1009,2024-05-04,Face Serum,Beauty,2,854,1708,Hyderabad,False,,delivered
ORD10856,CUST1025,2024-08-21,Air Fryer,Home & Kitchen,1,5999,5999,Bangalore,False,,delivered
ORD10857,CUST1418,2024-09-11,Wireless Earbuds,Electronics,1,2499,2499,Chennai,False,,delivered
ORD10858,CUST1103,2024-12-13,Moisturizer,Beauty,1,749,749,Chennai,False,,delivered
ORD10859,CUST1279,2024-04-19,Sunglasses,Fashion,2,1299,2598,Bangalore,False,,delivered
ORD10860,CUST1061,2024-07-31,Water Bottle,Home & Kitchen,1,499,499,Delhi,False,,delivered
ORD10861,CUST1124,2024-03-09,Yoga Mat,Sports,1,949,949,Kolkata,False,,delivered
ORD10862,CUST1398,2024-09-06,Cotton Kurta,Fashion,1,699,699,Delhi,True,Defective,delivered
ORD10863,CUST1303,2024-12-21,Mixer,Home & Kitchen,2,3134,6268,Bangalore,False,,delivered
ORD10864,CUST1105,2024-09-24,Sunglasses,Fashion,1,1299,1299,Bangalore,False,,delivered
ORD10865,CUST1354,2024-09-12,Phone Case,Electronics,1,399,399,Hyderabad,True,Not as described,delivered
ORD10866,CUST1002,2024-04-08,Resistance Bands,Sports,1,599,599,Hyderabad,False,,delivered
ORD10867,CUST1185,2024-08-25,Resistance Bands,Sports,2,569,1138,Chennai,False,,delivered
ORD10868,CUST1099,2024-12-16,Phone Case,Electronics,2,399,798,Pune,False,,delivered
ORD10869,CUST1081,2024-11-26,Wireless Earbuds,Electronics,1,2499,2499,Mumbai,False,,delivered
ORD10870,CUST1315,2024-02-23,Face Serum,Beauty,2,899,1798,Delhi,False,,delivered
ORD10871,CUST1402,2024-09-20,Webcam,Electronics,1,3499,3499,Bangalore,False,,delivered
ORD10872,CUST1303,2024-08-02,Protein Shaker,Sports,1,449,449,Bangalore,False,,delivered
ORD10873,CUST1398,2024-04-26,USB Hub,Electronics,1,899,899,Delhi,False,,shipped
ORD10874,CUST1192,2024-08-29,Cotton Kurta,Fashion,1,699,699,Mumbai,True,Changed mind,delivered
ORD10875,CUST1475,2024-04-01,Skipping Rope,Sports,1,299,299,Mumbai,False,,delivered
ORD10876,CUST1323,2024-04-13,Bedsheet Set,Home & Kitchen,1,1234,1234,Hyderabad,True,Defective,delivered
ORD10877,CUST1056,2024-08-02,Hair Oil,Beauty,1,399,399,Chennai,False,,shipped
ORD10878,CUST1309,2024-10-22,Sneakers,Fashion,3,1999,5997,Hyderabad,False,,delivered
ORD10879,CUST1438,2024-04-20,Skipping Rope,Sports,1,284,284,Pune,False,,delivered
ORD10880,CUST1373,2024-05-06,Lipstick Set,Beauty,1,599,599,Kolkata,False,,shipped
ORD10881,CUST1302,2024-08-01,Cotton Kurta,Fashion,3,699,2097,Delhi,True,Changed mind,delivered
ORD10882,CUST1258,2024-09-28,Webcam,Electronics,1,3324,3324,Pune,False,,delivered
ORD10883,CUST1050,2024-05-03,Hair Oil,Beauty,1,399,399,Hyderabad,False,,delivered
ORD10884,CUST1208,2024-07-02,Sneakers,Fashion,1,1999,1999,Kolkata,False,,delivered
ORD10885,CUST1245,2024-12-26,Water Bottle,Home & Kitchen,1,499,499,Pune,False,,delivered
ORD10886,CUST1499,2024-03-11,Hair Oil,Beauty,2,399,798,Kolkata,False,,delivered
ORD10887,CUST1189,2024-11-17,Face Serum,Beauty,1,854,854,Pune,False,,delivered
ORD10888,CUST1016,2024-05-18,Mixer,Home & Kitchen,1,3134,3134,Hyderabad,False,,delivered
ORD10889,CUST1106,2024-01-29,USB Hub,Electronics,1,899,899,Chennai,False,,delivered
ORD10890,CUST1026,2024-07-06,Webcam,Electronics,1,3324,3324,Pune,True,Not as described,delivered
ORD10891,CUST1286,2024-03-11,Phone Case,Electronics,3,399,1197,Hyderabad,False,,delivered
ORD10892,CUST1244,2024-04-25,Resistance Bands,Sports,1,599,599,Bangalore,False,,delivered
ORD10893,CUST1216,2024-02-02,Air Fryer,Home & Kitchen,1,5999,5999,Bangalore,False,,delivered
ORD10894,CUST1424,2024-12-29,Webcam,Electronics,1,3324,3324,Pune,False,,shipped
ORD10895,CUST1231,2024-12-10,Protein Shaker,Sports,3,449,1347,Hyderabad,False,,cancelled
ORD10896,CUST1033,2024-02-14,Watch,Fashion,1,4999,4999,Chennai,False,,delivered
ORD10897,CUST1489,2024-03-25,Wireless Earbuds,Electronics,1,2499,2499,Pune,False,,delivered
ORD10898,CUST1447,2024-05-30,Cotton Kurta,Fashion,1,699,699,Chennai,False,,cancelled
ORD10899,CUST1242,2024-08-15,Mixer,Home & Kitchen,2,3299,6598,Kolkata,True,Wrong size,delivered
ORD10900,CUST1446,2024-07-29,Sunglasses,Fashion,1,1299,1299,Delhi,False,,delivered
ORD10901,CUST1248,2024-08-22,Skipping Rope,Sports,1,299,299,Bangalore,False,,delivered
ORD10902,CUST1087,2024-09-04,Water Bottle,Home & Kitchen,1,499,499,Delhi,False,,shipped
ORD10903,CUST1075,2024-08-21,Bedsheet Set,Home & Kitchen,3,1299,3897,Pune,False,,delivered
ORD10904,CUST1274,2024-03-30,Water Bottle,Home & Kitchen,2,474,948,Hyderabad,False,,delivered
ORD10905,CUST1078,2024-02-29,Sneakers,Fashion,1,1999,1999,Pune,False,,delivered
ORD10906,CUST1133,2024-04-15,Water Bottle,Home & Kitchen,1,499,499,Pune,True,Not as described,cancelled
ORD10907,CUST1075,2024-10-03,Mixer,Home & Kitchen,3,3299,9897,Pune,False,,delivered
ORD10908,CUST1012,2024-03-15,Hair Oil,Beauty,3,399,1197,Chennai,False,,delivered
ORD10909,CUST1496,2024-11-27,Protein Shaker,Sports,2,449,898,Chennai,False,,delivered
ORD10910,CUST1483,2024-10-16,Resistance Bands,Sports,2,599,1198,Chennai,False,,delivered
ORD10911,CUST1057,2024-03-12,Face Serum,Beauty,1,899,899,Mumbai,True,Defective,delivered
ORD10912,CUST1430,2024-07-01,Watch,Fashion,1,4999,4999,Bangalore,True,Wrong size,delivered
ORD10913,CUST1113,2024-01-12,Water Bottle,Home & Kitchen,1,499,499,Pune,False,,delivered
ORD10914,CUST1490,2024-04-09,Webcam,Electronics,1,3499,3499,Mumbai,False,,delivered
ORD10915,CUST1028,2024-03-16,Mixer,Home & Kitchen,2,3134,6268,Pune,False,,delivered
ORD10916,CUST1006,2024-06-28,Bedsheet Set,Home & Kitchen,1,1299,1299,Bangalore,False,,delivered
ORD10917,CUST1110,2024-08-14,Hair Oil,Beauty,1,399,399,Delhi,False,,cancelled
ORD10918,CUST1217,2024-10-27,Lipstick Set,Beauty,1,569,569,Chennai,False,,delivered
ORD10919,CUST1444,2024-02-03,Protein Shaker,Sports,3,426,1278,Hyderabad,False,,delivered
ORD10920,CUST1003,2024-07-31,Moisturizer,Beauty,1,749,749,Pune,False,,delivered
ORD10921,CUST1468,2024-04-05,Sneakers,Fashion,2,1999,3998,Kolkata,False,,delivered
ORD10922,CUST1421,2024-09-09,Bedsheet Set,Home & Kitchen,1,1299,1299,Chennai,False,,delivered
ORD10923,CUST1001,2024-06-02,Sunglasses,Fashion,3,1234,3702,Hyderabad,False,,delivered
ORD10924,CUST1334,2024-04-01,Mixer,Home & Kitchen,1,3299,3299,Chennai,False,,delivered
ORD10925,CUST1061,2024-02-04,Mixer,Home & Kitchen,1,3134,3134,Delhi,False,,delivered
ORD10926,CUST1223,2024-12-21,Mixer,Home & Kitchen,2,3134,6268,Delhi,False,,delivered
ORD10927,CUST1008,2024-10-24,Water Bottle,Home & Kitchen,1,499,499,Pune,False,,shipped
ORD10928,CUST1069,2024-01-28,Water Bottle,Home & Kitchen,1,474,474,Pune,False,,shipped
ORD10929,CUST1182,2024-05-29,USB Hub,Electronics,1,899,899,Pune,False,,delivered
ORD10930,CUST1392,2024-11-02,Cotton Kurta,Fashion,2,664,1328,Hyderabad,False,,shipped
ORD10931,CUST1423,2024-12-16,Bedsheet Set,Home & Kitchen,1,1299,1299,Delhi,False,,delivered
ORD10932,CUST1180,2024-03-11,Cotton Kurta,Fashion,1,699,699,Hyderabad,False,,delivered
ORD10933,CUST1174,2024-04-21,Cotton Kurta,Fashion,1,664,664,Chennai,False,,delivered
ORD10934,CUST1459,2024-08-01,Yoga Mat,Sports,1,999,999,Mumbai,True,Wrong size,cancelled
ORD10935,CUST1245,2024-12-19,Bedsheet Set,Home & Kitchen,1,1299,1299,Pune,False,,shipped
ORD10936,CUST1305,2024-03-29,Protein Shaker,Sports,2,449,898,Delhi,True,Defective,delivered
ORD10937,CUST1438,2024-06-06,Sneakers,Fashion,1,1999,1999,Pune,False,,delivered
ORD10938,CUST1353,2024-01-10,Wireless Earbuds,Electronics,2,2499,4998,Kolkata,False,,delivered
ORD10939,CUST1055,2024-08-28,Wireless Earbuds,Electronics,1,2499,2499,Mumbai,False,,delivered
ORD10940,CUST1341,2024-03-04,Wireless Earbuds,Electronics,3,2499,7497,Bangalore,False,,shipped
ORD10941,CUST1094,2024-02-16,Air Fryer,Home & Kitchen,1,5999,5999,Mumbai,False,,delivered
ORD10942,CUST1296,2024-03-23,Bedsheet Set,Home & Kitchen,2,1234,2468,Bangalore,False,,delivered
ORD10943,CUST1258,2024-02-20,Yoga Mat,Sports,2,999,1998,Pune,False,,delivered
ORD10944,CUST1366,2024-03-28,Sunglasses,Fashion,3,1299,3897,Hyderabad,False,,cancelled
ORD10945,CUST1050,2024-07-06,Watch,Fashion,1,4749,4749,Hyderabad,False,,delivered
ORD10946,CUST1054,2024-07-13,Sunglasses,Fashion,1,1234,1234,Kolkata,False,,delivered
ORD10947,CUST1389,2024-08-26,Air Fryer,Home & Kitchen,1,5999,5999,Chennai,False,,delivered
ORD10948,CUST1360,2024-02-12,Air Fryer,Home & Kitchen,1,5999,5999,Delhi,True,Not as described,delivered
ORD10949,CUST1376,2024-04-25,Mixer,Home & Kitchen,1,3299,3299,Delhi,False,,shipped
ORD10950,CUST1096,2024-12-13,Webcam,Electronics,1,3499,3499,Bangalore,True,Changed mind,delivered
ORD10951,CUST1202,2024-03-02,Face Serum,Beauty,1,854,854,Bangalore,False,,delivered
ORD10952,CUST1052,2024-07-05,Cotton Kurta,Fashion,3,699,2097,Hyderabad,False,,delivered
ORD10953,CUST1206,2024-08-05,Phone Case,Electronics,2,399,798,Pune,False,,delivered
ORD10954,CUST1297,2024-11-25,Protein Shaker,Sports,3,449,1347,Chennai,False,,delivered
ORD10955,CUST1486,2024-09-18,Hair Oil,Beauty,1,399,399,Mumbai,False,,delivered
ORD10956,CUST1128,2024-04-28,Hair Oil,Beauty,1,379,379,Delhi,False,,delivered
ORD10957,CUST1027,2024-12-13,Webcam,Electronics,1,3499,3499,Pune,False,,delivered
ORD10958,CUST1167,2024-11-14,Sunglasses,Fashion,1,1299,1299,Kolkata,False,,delivered
ORD10959,CUST1266,2024-04-13,Hair Oil,Beauty,1,379,379,Delhi,False,,delivered
ORD10960,CUST1277,2024-01-17,Air Fryer,Home & Kitchen,3,5999,17997,Bangalore,False,,delivered
ORD10961,CUST1230,2024-08-14,Mixer,Home & Kitchen,1,3299,3299,Bangalore,True,Not as described,shipped
ORD10962,CUST1084,2024-03-09,Hair Oil,Beauty,1,379,379,Bangalore,False,,delivered
ORD10963,CUST1291,2024-08-31,Hair Oil,Beauty,1,379,379,Chennai,False,,delivered
ORD10964,CUST1134,2024-11-11,Hair Oil,Beauty,1,399,399,Mumbai,False,,delivered
ORD10965,CUST1031,2024-03-06,Wireless Earbuds,Electronics,2,2499,4998,Bangalore,False,,delivered
ORD10966,CUST1013,2024-02-19,Mixer,Home & Kitchen,1,3299,3299,Hyderabad,False,,delivered
ORD10967,CUST1028,2024-04-30,Sneakers,Fashion,1,1999,1999,Pune,False,,shipped
ORD10968,CUST1033,2024-06-21,Air Fryer,Home & Kitchen,1,5999,5999,Chennai,False,,delivered
ORD10969,CUST1336,2024-05-16,Hair Oil,Beauty,1,399,399,Bangalore,False,,delivered
ORD10970,CUST1162,2024-06-14,Hair Oil,Beauty,1,399,399,Kolkata,False,,delivered
ORD10971,CUST1345,2024-09-11,Sunglasses,Fashion,1,1299,1299,Kolkata,False,,delivered
ORD10972,CUST1314,2024-08-11,Bedsheet Set,Home & Kitchen,1,1234,1234,Delhi,False,,cancelled
ORD10973,CUST1038,2024-05-27,Resistance Bands,Sports,1,599,599,Kolkata,False,,delivered
ORD10974,CUST1411,2024-10-23,Cotton Kurta,Fashion,1,699,699,Pune,False,,delivered
ORD10975,CUST1410,2024-08-06,Skipping Rope,Sports,1,299,299,Hyderabad,False,,delivered
ORD10976,CUST1154,2024-08-09,Protein Shaker,Sports,1,449,449,Mumbai,False,,delivered
ORD10977,CUST1128,2024-12-09,Skipping Rope,Sports,2,299,598,Delhi,False,,delivered
ORD10978,CUST1360,2024-10-22,Resistance Bands,Sports,1,599,599,Delhi,False,,shipped
ORD10979,CUST1480,2024-11-22,Moisturizer,Beauty,1,749,749,Hyderabad,False,,delivered
ORD10980,CUST1222,2024-09-24,Yoga Mat,Sports,1,999,999,Mumbai,False,,delivered
ORD10981,CUST1382,2024-07-29,Mixer,Home & Kitchen,1,3299,3299,Pune,False,,delivered
ORD10982,CUST1104,2024-05-26,Moisturizer,Beauty,1,711,711,Pune,False,,delivered
ORD10983,CUST1207,2024-03-17,Cotton Kurta,Fashion,1,664,664,Mumbai,False,,shipped
ORD10984,CUST1237,2024-08-04,Hair Oil,Beauty,1,379,379,Delhi,True,Wrong size,delivered
ORD10985,CUST1014,2024-12-03,Bedsheet Set,Home & Kitchen,1,1299,1299,Chennai,False,,delivered
ORD10986,CUST1369,2024-01-29,Face Serum,Beauty,2,899,1798,Hyderabad,True,Not as described,shipped
ORD10987,CUST1461,2024-12-09,Moisturizer,Beauty,1,749,749,Bangalore,True,Wrong size,delivered
ORD10988,CUST1292,2024-09-24,Yoga Mat,Sports,1,999,999,Bangalore,False,,delivered
ORD10989,CUST1268,2024-02-16,Mixer,Home & Kitchen,1,3299,3299,Delhi,False,,shipped
ORD10990,CUST1168,2024-04-30,Skipping Rope,Sports,3,299,897,Pune,False,,delivered
ORD10991,CUST1109,2024-07-28,Mixer,Home & Kitchen,1,3134,3134,Bangalore,False,,delivered
ORD10992,CUST1191,2024-10-06,USB Hub,Electronics,1,854,854,Hyderabad,False,,cancelled
ORD10993,CUST1450,2024-08-31,Sunglasses,Fashion,2,1234,2468,Hyderabad,False,,delivered
ORD10994,CUST1495,2024-12-05,Yoga Mat,Sports,2,999,1998,Mumbai,True,Wrong size,delivered
ORD10995,CUST1196,2024-12-16,Bedsheet Set,Home & Kitchen,1,1299,1299,Hyderabad,False,,shipped
ORD10996,CUST1198,2024-05-10,Webcam,Electronics,1,3499,3499,Pune,False,,delivered
ORD10997,CUST1152,2024-08-12,Sneakers,Fashion,1,1999,1999,Chennai,False,,delivered
ORD10998,CUST1208,2024-02-11,USB Hub,Electronics,2,854,1708,Kolkata,False,,delivered
ORD10999,CUST1211,2024-02-21,Mixer,Home & Kitchen,2,3299,6598,Chennai,False,,delivered
ORD11000,CUST1180,2024-08-20,Moisturizer,Beauty,1,749,749,Hyderabad,False,,delivered
ORD11001,CUST1094,2024-01-02,Lipstick Set,Beauty,1,599,599,Mumbai,False,,delivered
ORD11002,CUST1042,2024-05-07,Phone Case,Electronics,1,399,399,Delhi,False,,shipped
ORD11003,CUST1390,2024-06-12,Watch,Fashion,1,4999,4999,Pune,False,,delivered
ORD11004,CUST1088,2024-05-24,Protein Shaker,Sports,1,449,449,Mumbai,False,,delivered
ORD11005,CUST1448,2024-01-11,Lipstick Set,Beauty,3,599,1797,Chennai,False,,delivered
ORD11006,CUST1320,2024-08-24,Cotton Kurta,Fashion,1,664,664,Pune,False,,delivered
ORD11007,CUST1205,2024-11-03,Skipping Rope,Sports,1,284,284,Kolkata,True,Not as described,delivered
ORD11008,CUST1290,2024-09-26,Wireless Earbuds,Electronics,1,2499,2499,Hyderabad,False,,delivered
ORD11009,CUST1344,2024-04-24,Face Serum,Beauty,2,899,1798,Delhi,False,,shipped
ORD11010,CUST1400,2024-09-10,Bedsheet Set,Home & Kitchen,1,1299,1299,Kolkata,False,,delivered
ORD11011,CUST1110,2024-08-02,Water Bottle,Home & Kitchen,1,499,499,Delhi,False,,delivered
ORD11012,CUST1499,2024-11-12,Water Bottle,Home & Kitchen,1,499,499,Kolkata,False,,delivered
ORD11013,CUST1331,2024-01-06,Face Serum,Beauty,1,854,854,Bangalore,False,,cancelled
ORD11014,CUST1203,2024-12-28,Watch,Fashion,1,4749,4749,Chennai,False,,delivered
ORD11015,CUST1285,2024-06-19,Wireless Earbuds,Electronics,3,2499,7497,Bangalore,False,,delivered
ORD11016,CUST1310,2024-01-03,Yoga Mat,Sports,1,999,999,Hyderabad,False,,delivered
ORD11017,CUST1202,2024-10-13,Water Bottle,Home & Kitchen,1,474,474,Bangalore,False,,delivered
ORD11018,CUST1252,2024-03-08,Mixer,Home & Kitchen,1,3299,3299,Chennai,False,,delivered
ORD11019,CUST1133,2024-01-23,USB Hub,Electronics,3,899,2697,Pune,False,,cancelled
ORD11020,CUST1143,2024-05-24,Mixer,Home & Kitchen,3,3299,9897,Bangalore,False,,shipped
ORD11021,CUST1474,2024-08-11,Bedsheet Set,Home & Kitchen,2,1234,2468,Chennai,False,,cancelled
ORD11022,CUST1391,2024-01-28,Watch,Fashion,1,4749,4749,Chennai,True,Wrong size,delivered
ORD11023,CUST1133,2024-08-11,Watch,Fashion,1,4749,4749,Pune,False,,delivered
ORD11024,CUST1226,2024-08-22,Mixer,Home & Kitchen,1,3299,3299,Mumbai,False,,shipped
ORD11025,CUST1063,2024-04-14,Air Fryer,Home & Kitchen,2,5699,11398,Hyderabad,False,,delivered
ORD11026,CUST1260,2024-10-25,Water Bottle,Home & Kitchen,3,499,1497,Pune,True,Wrong size,delivered
ORD11027,CUST1039,2024-12-12,Watch,Fashion,1,4999,4999,Kolkata,False,,delivered
ORD11028,CUST1348,2024-07-10,Webcam,Electronics,1,3499,3499,Chennai,False,,shipped
ORD11029,CUST1078,2024-08-23,Wireless Earbuds,Electronics,2,2499,4998,Pune,False,,delivered
ORD11030,CUST1489,2024-06-17,Air Fryer,Home & Kitchen,3,5999,17997,Pune,False,,cancelled
ORD11031,CUST1166,2024-04-18,Resistance Bands,Sports,2,599,1198,Bangalore,False,,delivered
ORD11032,CUST1408,2024-10-07,Wireless Earbuds,Electronics,3,2499,7497,Hyderabad,False,,delivered
ORD11033,CUST1091,2024-02-15,Watch,Fashion,1,4999,4999,Kolkata,False,,delivered
ORD11034,CUST1206,2024-03-02,Water Bottle,Home & Kitchen,1,474,474,Pune,False,,delivered
ORD11035,CUST1471,2024-07-02,Water Bottle,Home & Kitchen,1,499,499,Hyderabad,False,,delivered
ORD11036,CUST1250,2024-08-31,Hair Oil,Beauty,1,379,379,Chennai,False,,delivered
ORD11037,CUST1216,2024-08-10,Water Bottle,Home & Kitchen,1,474,474,Bangalore,True,Not as described,cancelled
ORD11038,CUST1346,2024-09-10,Sneakers,Fashion,1,1999,1999,Kolkata,False,,delivered
ORD11039,CUST1239,2024-09-01,Face Serum,Beauty,1,854,854,Hyderabad,False,,delivered
ORD11040,CUST1153,2024-05-31,Watch,Fashion,1,4999,4999,Delhi,False,,shipped
ORD11041,CUST1262,2024-07-30,Webcam,Electronics,1,3499,3499,Delhi,False,,delivered
ORD11042,CUST1129,2024-10-26,Bedsheet Set,Home & Kitchen,1,1234,1234,Mumbai,False,,delivered
ORD11043,CUST1338,2024-04-03,Lipstick Set,Beauty,2,599,1198,Bangalore,True,Changed mind,shipped
